C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_54_883.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_54_883.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_54_883.jpg, 0, 0, 0, 8.058981E-05
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_54_992.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_54_992.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_54_992.jpg, 0, 0, 0, 7.819243E-05
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_55_100.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_55_100.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_55_100.jpg, 0, 0, 0, 8.087287E-05
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_55_201.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_55_201.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_55_201.jpg, 0, 0.2889738, 0, 0.2755279
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_55_308.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_55_308.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_55_308.jpg, 0, 0.580891, 0, 0.8986968
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_55_410.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_55_410.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_55_410.jpg, 0, 0.8808942, 0, 1.967106
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_55_516.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_55_516.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_55_516.jpg, 0, 1, 0, 3.374072
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_55_624.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_55_624.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_55_624.jpg, 0, 1, 0, 4.548211
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_55_729.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_55_729.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_55_729.jpg, 0, 1, 0, 5.708561
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_55_831.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_55_831.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_55_831.jpg, -0.2556714, 1, 0, 6.83721
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_55_944.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_55_944.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_55_944.jpg, 0, 1, 0, 8.200029
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_56_051.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_56_051.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_56_051.jpg, 0, 1, 0, 9.324316
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_56_151.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_56_151.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_56_151.jpg, 0, 1, 0, 10.43826
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_56_259.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_56_259.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_56_259.jpg, 0, 1, 0, 11.59691
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_56_375.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_56_375.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_56_375.jpg, -0.0698586, 1, 0, 13.09228
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_56_481.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_56_481.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_56_481.jpg, -0.3910461, 1, 0, 14.19076
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_56_583.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_56_583.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_56_583.jpg, -0.6691647, 1, 0, 14.87556
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_56_685.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_56_685.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_56_685.jpg, -0.9730586, 1, 0, 15.69793
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_56_792.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_56_792.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_56_792.jpg, -1, 1, 0, 16.73851
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_56_897.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_56_897.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_56_897.jpg, -0.6869071, 1, 0, 17.90196
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_57_001.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_57_001.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_57_001.jpg, -0.3885175, 0.7016103, 0, 18.61166
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_57_110.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_57_110.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_57_110.jpg, -0.09257231, 0.4056651, 0, 19.0871
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_57_215.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_57_215.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_57_215.jpg, 0, 0.04798529, 0, 19.0915
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_57_318.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_57_318.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_57_318.jpg, 0, 0, 0, 18.58631
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_57_419.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_57_419.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_57_419.jpg, 0, 0, 0, 18.7775
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_57_529.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_57_529.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_57_529.jpg, 0, 0, 0, 18.13481
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_57_635.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_57_635.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_57_635.jpg, 0.3443586, 0, 0, 17.845
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_57_737.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_57_737.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_57_737.jpg, 0.03853168, 0, 0, 18.14801
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_57_844.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_57_844.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_57_844.jpg, 0, 0, 0, 17.44372
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_57_945.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_57_945.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_57_945.jpg, 0, 0, 0, 17.77962
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_58_046.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_58_046.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_58_046.jpg, 0, 0, 0, 17.07584
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_58_149.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_58_149.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_58_149.jpg, 0, 0, 0, 17.43215
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_58_253.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_58_253.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_58_253.jpg, 0, 0, 0, 17.22543
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_58_355.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_58_355.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_58_355.jpg, 0, 0, 0, 16.5128
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_58_465.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_58_465.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_58_465.jpg, 0, 0, 0, 16.88688
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_58_568.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_58_568.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_58_568.jpg, 0, 0, 0, 16.17306
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_58_669.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_58_669.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_58_669.jpg, 0, 0, 0, 16.55687
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_58_771.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_58_771.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_58_771.jpg, 0, 0, 0, 15.84828
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_58_881.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_58_881.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_58_881.jpg, 0, 0, 0, 15.66754
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_58_987.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_58_987.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_58_987.jpg, 0, 0, 0, 16.0616
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_59_087.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_59_087.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_59_087.jpg, 0, 0, 0, 15.38116
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_59_189.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_59_189.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_59_189.jpg, 0, 0, 0, 15.75648
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_59_289.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_59_289.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_59_289.jpg, 0, 0, 0, 15.08348
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_59_398.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_59_398.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_59_398.jpg, 0, 0.3255441, 0, 15.14033
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_59_500.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_59_500.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_59_500.jpg, 0, 0.6172239, 0, 16.11926
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_59_609.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_59_609.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_59_609.jpg, 0, 0.9266394, 0, 16.69208
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_59_715.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_59_715.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_59_715.jpg, 0, 1, 0, 17.98325
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_59_816.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_59_816.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_59_816.jpg, -0.3032397, 1, 0, 19.11355
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_01_59_920.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_01_59_920.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_01_59_920.jpg, -0.4625505, 1, 0, 19.86244
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_00_023.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_00_023.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_00_023.jpg, -0.1504389, 1, 0, 20.96981
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_00_134.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_00_134.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_00_134.jpg, 0, 1, 0, 22.13141
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_00_237.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_00_237.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_00_237.jpg, 0, 1, 0, 23.08685
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_00_347.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_00_347.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_00_347.jpg, 0, 1, 0, 24.07398
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_00_453.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_00_453.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_00_453.jpg, 0, 1, 0, 25.23012
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_00_555.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_00_555.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_00_555.jpg, 0, 1, 0, 26.18428
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_00_663.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_00_663.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_00_663.jpg, -0.2960523, 1, 0, 27.05796
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_00_762.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_00_762.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_00_762.jpg, -0.6065202, 1, 0, 27.72522
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_00_863.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_00_863.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_00_863.jpg, -0.8170359, 1, 0, 28.24953
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_00_971.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_00_971.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_00_971.jpg, -0.5137734, 1, 0, 29.15269
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_01_076.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_01_076.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_01_076.jpg, -0.1504452, 1, 0, 30.1913
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_01_184.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_01_184.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_01_184.jpg, 0, 1, 0, 30.18852
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_01_284.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_01_284.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_01_284.jpg, 0, 1, 0, 30.19013
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_01_388.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_01_388.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_01_388.jpg, 0, 1, 0, 30.19027
C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\center_2021_01_21_17_02_01_492.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\left_2021_01_21_17_02_01_492.jpg, C:\Documents\Udemy\CompleteSelfDriving\FinalProject\Data\IMG\right_2021_01_21_17_02_01_492.jpg, 0.2652306, 1, 0, 30.1762
